,Date,Volume,Open,High,Low,Close,Dividends,Stock Splits
0,2025-08-05 09:30:00-04:00,74588,74.83999633789062,74.93499755859375,74.80999755859375,74.91500091552734,0.0,0.0
1,2025-08-05 09:31:00-04:00,36800,74.88999938964844,74.91999816894531,74.73999786376953,74.80000305175781,0.0,0.0
2,2025-08-05 09:32:00-04:00,2690,74.760498046875,74.80999755859375,74.760498046875,74.80500030517578,0.0,0.0
3,2025-08-05 09:33:00-04:00,13521,74.76000213623047,74.76000213623047,74.69999694824219,74.73500061035156,0.0,0.0
4,2025-08-05 09:34:00-04:00,5265,74.7300033569336,74.74500274658203,74.70999908447266,74.74500274658203,0.0,0.0
5,2025-08-05 09:35:00-04:00,13713,74.72000122070312,74.80999755859375,74.70999908447266,74.77999877929688,0.0,0.0
6,2025-08-05 09:36:00-04:00,10225,74.75,74.80000305175781,74.73999786376953,74.76000213623047,0.0,0.0
7,2025-08-05 09:37:00-04:00,26723,74.77999877929688,74.77999877929688,74.62000274658203,74.6449966430664,0.0,0.0
8,2025-08-05 09:38:00-04:00,3603,74.6500015258789,74.65499877929688,74.58999633789062,74.5999984741211,0.0,0.0
9,2025-08-05 09:39:00-04:00,4107,74.5999984741211,74.63999938964844,74.58499908447266,74.63999938964844,0.0,0.0
10,2025-08-05 09:40:00-04:00,8859,74.68000030517578,74.73999786376953,74.66500091552734,74.72000122070312,0.0,0.0
11,2025-08-05 09:41:00-04:00,7274,74.70999908447266,74.72000122070312,74.66560363769531,74.68000030517578,0.0,0.0
12,2025-08-05 09:42:00-04:00,3883,74.70999908447266,74.73999786376953,74.69999694824219,74.73999786376953,0.0,0.0
13,2025-08-05 09:43:00-04:00,6425,74.73500061035156,74.76000213623047,74.66999816894531,74.66999816894531,0.0,0.0
14,2025-08-05 09:44:00-04:00,4347,74.68000030517578,74.68000030517578,74.66500091552734,74.67500305175781,0.0,0.0
15,2025-08-05 09:45:00-04:00,2376,74.66000366210938,74.66999816894531,74.63999938964844,74.63999938964844,0.0,0.0
16,2025-08-05 09:46:00-04:00,3722,74.66000366210938,74.66000366210938,74.61000061035156,74.61499786376953,0.0,0.0
17,2025-08-05 09:47:00-04:00,4596,74.59500122070312,74.59500122070312,74.56500244140625,74.56919860839844,0.0,0.0
18,2025-08-05 09:48:00-04:00,7146,74.58000183105469,74.6050033569336,74.57499694824219,74.57499694824219,0.0,0.0
19,2025-08-05 09:49:00-04:00,6531,74.56999969482422,74.57499694824219,74.5,74.5199966430664,0.0,0.0
20,2025-08-05 09:50:00-04:00,7350,74.5250015258789,74.55000305175781,74.5,74.54000091552734,0.0,0.0
21,2025-08-05 09:51:00-04:00,4487,74.52999877929688,74.58999633789062,74.52999877929688,74.58999633789062,0.0,0.0
22,2025-08-05 09:52:00-04:00,57204,74.58499908447266,74.63999938964844,74.56999969482422,74.56999969482422,0.0,0.0
23,2025-08-05 09:53:00-04:00,53546,74.55000305175781,74.56999969482422,74.5,74.52999877929688,0.0,0.0
24,2025-08-05 09:54:00-04:00,17722,74.51000213623047,74.51000213623047,74.48999786376953,74.5,0.0,0.0
25,2025-08-05 09:55:00-04:00,19399,74.50499725341797,74.52999877929688,74.49500274658203,74.5199966430664,0.0,0.0
26,2025-08-05 09:56:00-04:00,22800,74.5199966430664,74.5199966430664,74.43000030517578,74.43000030517578,0.0,0.0
27,2025-08-05 09:57:00-04:00,1896,74.44000244140625,74.45870208740234,74.43000030517578,74.43000030517578,0.0,0.0
28,2025-08-05 09:58:00-04:00,3365,74.41999816894531,74.41999816894531,74.4000015258789,74.4197998046875,0.0,0.0
29,2025-08-05 09:59:00-04:00,11133,74.41999816894531,74.48999786376953,74.41999816894531,74.48500061035156,0.0,0.0
30,2025-08-05 10:00:00-04:00,15085,74.45999908447266,74.48999786376953,74.43000030517578,74.4800033569336,0.0,0.0
31,2025-08-05 10:01:00-04:00,41752,74.4800033569336,74.5199966430664,74.47000122070312,74.51499938964844,0.0,0.0
32,2025-08-05 10:02:00-04:00,3532,74.5,74.55000305175781,74.5,74.5,0.0,0.0
33,2025-08-05 10:03:00-04:00,7740,74.5,74.56999969482422,74.5,74.5302963256836,0.0,0.0
34,2025-08-05 10:04:00-04:00,7207,74.54000091552734,74.54000091552734,74.51000213623047,74.51499938964844,0.0,0.0
35,2025-08-05 10:05:00-04:00,10699,74.48999786376953,74.55999755859375,74.45999908447266,74.55999755859375,0.0,0.0
36,2025-08-05 10:06:00-04:00,18187,74.55000305175781,74.58000183105469,74.5199966430664,74.54010009765625,0.0,0.0
37,2025-08-05 10:07:00-04:00,5946,74.55500030517578,74.5999984741211,74.55500030517578,74.58999633789062,0.0,0.0
38,2025-08-05 10:08:00-04:00,14711,74.56999969482422,74.56999969482422,74.4800033569336,74.5199966430664,0.0,0.0
