,Date,Volume,Open,High,Low,Close,Dividends,Stock Splits
0,2025-07-31 09:30:00-04:00,24346,3.8299999237060547,3.85479998588562,3.8299999237060547,3.85479998588562,0.0,0.0
1,2025-07-31 09:31:00-04:00,801,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,0.0,0.0
2,2025-07-31 09:32:00-04:00,1067,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,0.0,0.0
3,2025-07-31 09:33:00-04:00,1005,3.850100040435791,3.850100040435791,3.850100040435791,3.850100040435791,0.0,0.0
4,2025-07-31 09:34:00-04:00,508,3.865000009536743,3.865000009536743,3.865000009536743,3.865000009536743,0.0,0.0
5,2025-07-31 09:35:00-04:00,488,3.8749001026153564,3.8749001026153564,3.8749001026153564,3.8749001026153564,0.0,0.0
6,2025-07-31 09:38:00-04:00,2584,3.8659000396728516,3.8659000396728516,3.8659000396728516,3.8659000396728516,0.0,0.0
7,2025-07-31 09:39:00-04:00,201,3.8350000381469727,3.8350000381469727,3.8350000381469727,3.8350000381469727,0.0,0.0
8,2025-07-31 09:40:00-04:00,1652,3.835099935531616,3.835099935531616,3.8350000381469727,3.8350000381469727,0.0,0.0
9,2025-07-31 09:41:00-04:00,6276,3.819999933242798,3.8299999237060547,3.8108999729156494,3.825000047683716,0.0,0.0
10,2025-07-31 09:42:00-04:00,1450,3.825000047683716,3.825000047683716,3.809799909591675,3.809799909591675,0.0,0.0
11,2025-07-31 09:43:00-04:00,11964,3.820499897003174,3.8234000205993652,3.7699999809265137,3.799999952316284,0.0,0.0
12,2025-07-31 09:45:00-04:00,504,3.799999952316284,3.799999952316284,3.7915000915527344,3.7915000915527344,0.0,0.0
13,2025-07-31 09:46:00-04:00,143,3.7995998859405518,3.7995998859405518,3.7995998859405518,3.7995998859405518,0.0,0.0
14,2025-07-31 09:47:00-04:00,4524,3.7899999618530273,3.815500020980835,3.7899999618530273,3.815500020980835,0.0,0.0
15,2025-07-31 09:50:00-04:00,796,3.8299999237060547,3.8299999237060547,3.8266000747680664,3.8299999237060547,0.0,0.0
16,2025-07-31 09:53:00-04:00,1767,3.8450000286102295,3.8450000286102295,3.8303000926971436,3.8450000286102295,0.0,0.0
17,2025-07-31 09:54:00-04:00,320,3.8450000286102295,3.8450000286102295,3.8450000286102295,3.8450000286102295,0.0,0.0
18,2025-07-31 09:55:00-04:00,634,3.8399999141693115,3.8399999141693115,3.8399999141693115,3.8399999141693115,0.0,0.0
19,2025-07-31 09:58:00-04:00,229,3.844099998474121,3.844099998474121,3.844099998474121,3.844099998474121,0.0,0.0
20,2025-07-31 09:59:00-04:00,221,3.8450000286102295,3.8450000286102295,3.8450000286102295,3.8450000286102295,0.0,0.0
21,2025-07-31 10:00:00-04:00,666,3.8499999046325684,3.8499999046325684,3.841399908065796,3.841399908065796,0.0,0.0
22,2025-07-31 10:01:00-04:00,151,3.8499999046325684,3.8499999046325684,3.8499999046325684,3.8499999046325684,0.0,0.0
23,2025-07-31 10:02:00-04:00,275,3.8550000190734863,3.8550000190734863,3.8550000190734863,3.8550000190734863,0.0,0.0
24,2025-07-31 10:04:00-04:00,2140,3.8499999046325684,3.8499999046325684,3.8399999141693115,3.8492000102996826,0.0,0.0
25,2025-07-31 10:05:00-04:00,0,3.8450000286102295,3.8450000286102295,3.8450000286102295,3.8450000286102295,0.0,0.0
26,2025-07-31 10:06:00-04:00,3104,3.8489999771118164,3.875,3.8489999771118164,3.875,0.0,0.0
27,2025-07-31 10:07:00-04:00,330,3.869999885559082,3.869999885559082,3.865000009536743,3.865000009536743,0.0,0.0
28,2025-07-31 10:09:00-04:00,894,3.865000009536743,3.8652000427246094,3.865000009536743,3.8652000427246094,0.0,0.0
29,2025-07-31 10:11:00-04:00,2013,3.869999885559082,3.869999885559082,3.869999885559082,3.869999885559082,0.0,0.0
30,2025-07-31 10:14:00-04:00,1584,3.8598999977111816,3.8598999977111816,3.8598999977111816,3.8598999977111816,0.0,0.0
