,Date,Volume,Open,High,Low,Close,Dividends,Stock Splits
0,2025-07-31 09:30:00-04:00,43527,89.87000274658203,90.54000091552734,89.87000274658203,90.54000091552734,0.0,0.0
1,2025-07-31 09:31:00-04:00,6440,90.2750015258789,91.0,90.2750015258789,90.9000015258789,0.0,0.0
2,2025-07-31 09:32:00-04:00,9848,90.9000015258789,91.58000183105469,90.9000015258789,91.38719940185547,0.0,0.0
3,2025-07-31 09:33:00-04:00,12725,91.55999755859375,92.33000183105469,91.37999725341797,91.41999816894531,0.0,0.0
4,2025-07-31 09:34:00-04:00,2185,91.70999908447266,92.13999938964844,91.6449966430664,92.12000274658203,0.0,0.0
5,2025-07-31 09:35:00-04:00,5817,91.7750015258789,92.12000274658203,91.7699966430664,91.94000244140625,0.0,0.0
6,2025-07-31 09:36:00-04:00,7828,91.97989654541016,92.79000091552734,91.70999908447266,92.79000091552734,0.0,0.0
7,2025-07-31 09:37:00-04:00,8869,92.4000015258789,92.79000091552734,92.32499694824219,92.33000183105469,0.0,0.0
8,2025-07-31 09:38:00-04:00,10630,92.4000015258789,92.4000015258789,91.76499938964844,91.95999908447266,0.0,0.0
9,2025-07-31 09:39:00-04:00,671,92.3219985961914,92.3219985961914,92.06999969482422,92.06999969482422,0.0,0.0
10,2025-07-31 09:40:00-04:00,27562,92.09500122070312,92.48999786376953,92.04000091552734,92.36000061035156,0.0,0.0
11,2025-07-31 09:41:00-04:00,15293,92.36000061035156,92.98609924316406,92.06500244140625,92.98609924316406,0.0,0.0
12,2025-07-31 09:42:00-04:00,5680,92.76000213623047,92.7699966430664,92.31999969482422,92.50499725341797,0.0,0.0
13,2025-07-31 09:43:00-04:00,5650,92.51499938964844,92.51499938964844,92.25,92.3499984741211,0.0,0.0
14,2025-07-31 09:44:00-04:00,1729,92.41999816894531,92.52999877929688,92.20999908447266,92.4800033569336,0.0,0.0
15,2025-07-31 09:45:00-04:00,5443,92.52999877929688,92.58999633789062,92.3499984741211,92.47000122070312,0.0,0.0
16,2025-07-31 09:46:00-04:00,2516,92.58999633789062,92.69000244140625,92.5199966430664,92.66999816894531,0.0,0.0
17,2025-07-31 09:47:00-04:00,4988,92.79000091552734,92.93000030517578,92.7300033569336,92.73999786376953,0.0,0.0
18,2025-07-31 09:48:00-04:00,15104,92.9000015258789,92.9000015258789,92.55000305175781,92.7300033569336,0.0,0.0
19,2025-07-31 09:49:00-04:00,2250,92.75,92.88999938964844,92.62000274658203,92.87000274658203,0.0,0.0
20,2025-07-31 09:50:00-04:00,16089,92.88999938964844,93.19000244140625,92.87000274658203,93.1500015258789,0.0,0.0
21,2025-07-31 09:51:00-04:00,2825,93.22000122070312,93.30999755859375,93.17500305175781,93.21499633789062,0.0,0.0
22,2025-07-31 09:52:00-04:00,3550,93.13999938964844,93.16999816894531,92.90010070800781,92.90010070800781,0.0,0.0
23,2025-07-31 09:53:00-04:00,2333,93.12000274658203,93.12000274658203,93.1050033569336,93.1050033569336,0.0,0.0
24,2025-07-31 09:54:00-04:00,3490,93.22540283203125,93.22540283203125,92.97000122070312,93.0999984741211,0.0,0.0
25,2025-07-31 09:55:00-04:00,3843,93.0999984741211,93.12000274658203,93.02999877929688,93.12000274658203,0.0,0.0
26,2025-07-31 09:56:00-04:00,17269,93.13999938964844,93.25,93.08000183105469,93.24500274658203,0.0,0.0
27,2025-07-31 09:57:00-04:00,8962,93.25,93.33000183105469,92.8499984741211,92.875,0.0,0.0
28,2025-07-31 09:58:00-04:00,3443,92.875,93.12999725341797,92.80999755859375,93.125,0.0,0.0
29,2025-07-31 09:59:00-04:00,3986,93.12999725341797,93.48999786376953,93.12000274658203,93.27999877929688,0.0,0.0
30,2025-07-31 10:00:00-04:00,10830,93.35990142822266,93.35990142822266,93.19000244140625,93.20320129394531,0.0,0.0
31,2025-07-31 10:01:00-04:00,3828,93.26499938964844,93.30999755859375,93.12000274658203,93.29499816894531,0.0,0.0
32,2025-07-31 10:02:00-04:00,24896,93.2249984741211,93.3499984741211,93.20500183105469,93.33000183105469,0.0,0.0
33,2025-07-31 10:03:00-04:00,6201,93.33999633789062,93.66999816894531,93.25,93.6500015258789,0.0,0.0
34,2025-07-31 10:04:00-04:00,15258,93.5,93.55000305175781,93.19000244140625,93.42500305175781,0.0,0.0
