,Date,Volume,Open,High,Low,Close,Dividends,Stock Splits
0,2025-07-31 09:30:00-04:00,37563,390.1300048828125,392.9999084472656,390.0899963378906,391.4800109863281,0.0,0.0
1,2025-07-31 09:31:00-04:00,11927,391.1700134277344,392.9599914550781,391.1700134277344,391.92498779296875,0.0,0.0
2,2025-07-31 09:32:00-04:00,11897,391.7699890136719,392.8800048828125,390.2699890136719,392.5950012207031,0.0,0.0
3,2025-07-31 09:33:00-04:00,5835,392.7449951171875,392.9800109863281,391.3999938964844,392.29998779296875,0.0,0.0
4,2025-07-31 09:34:00-04:00,5639,392.32000732421875,392.7300109863281,392.052490234375,392.55999755859375,0.0,0.0
5,2025-07-31 09:35:00-04:00,9059,392.0799865722656,393.6000061035156,392.0799865722656,392.67999267578125,0.0,0.0
6,2025-07-31 09:36:00-04:00,3297,392.75250244140625,392.92999267578125,392.2325134277344,392.7016906738281,0.0,0.0
7,2025-07-31 09:37:00-04:00,3061,393.3599853515625,393.57000732421875,392.5299987792969,392.6499938964844,0.0,0.0
8,2025-07-31 09:38:00-04:00,8496,392.7149963378906,392.8999938964844,392.1000061035156,392.1000061035156,0.0,0.0
9,2025-07-31 09:39:00-04:00,5620,391.6499938964844,392.2300109863281,391.5950012207031,392.1199951171875,0.0,0.0
10,2025-07-31 09:40:00-04:00,8244,391.760009765625,392.5799865722656,391.6387939453125,392.19000244140625,0.0,0.0
11,2025-07-31 09:41:00-04:00,2554,392.0,392.4100036621094,392.0,392.20001220703125,0.0,0.0
12,2025-07-31 09:42:00-04:00,4956,392.3900146484375,392.5799865722656,392.17999267578125,392.30999755859375,0.0,0.0
13,2025-07-31 09:43:00-04:00,4844,392.260009765625,392.7699890136719,392.2300109863281,392.2300109863281,0.0,0.0
14,2025-07-31 09:44:00-04:00,1928,392.0249938964844,392.5,391.95001220703125,392.4700012207031,0.0,0.0
15,2025-07-31 09:45:00-04:00,7273,392.8599853515625,393.0,392.29998779296875,392.45001220703125,0.0,0.0
16,2025-07-31 09:46:00-04:00,10048,392.7200012207031,393.43499755859375,392.70001220703125,393.3999938964844,0.0,0.0
17,2025-07-31 09:47:00-04:00,8716,393.3500061035156,394.0,393.2799987792969,393.7799987792969,0.0,0.0
18,2025-07-31 09:48:00-04:00,9117,394.0,394.489990234375,393.8999938964844,394.489990234375,0.0,0.0
19,2025-07-31 09:49:00-04:00,5510,394.5899963378906,394.68499755859375,393.6499938964844,393.6499938964844,0.0,0.0
20,2025-07-31 09:50:00-04:00,6393,393.6499938964844,393.8599853515625,393.20050048828125,393.8599853515625,0.0,0.0
21,2025-07-31 09:51:00-04:00,4668,393.92999267578125,394.17999267578125,393.9100036621094,394.0150146484375,0.0,0.0
22,2025-07-31 09:52:00-04:00,2504,394.20001220703125,394.6600036621094,394.19000244140625,394.5199890136719,0.0,0.0
23,2025-07-31 09:53:00-04:00,8121,394.54998779296875,394.7300109863281,394.2699890136719,394.7300109863281,0.0,0.0
24,2025-07-31 09:54:00-04:00,3400,394.82000732421875,395.0,394.6199951171875,394.8999938964844,0.0,0.0
25,2025-07-31 09:55:00-04:00,4808,394.5249938964844,394.66351318359375,394.0,394.0299987792969,0.0,0.0
26,2025-07-31 09:56:00-04:00,3310,393.92498779296875,394.75,393.92498779296875,394.7300109863281,0.0,0.0
27,2025-07-31 09:57:00-04:00,3611,394.8299865722656,395.144287109375,394.79998779296875,395.1199951171875,0.0,0.0
28,2025-07-31 09:58:00-04:00,4852,395.1400146484375,395.4989929199219,395.010009765625,395.2449951171875,0.0,0.0
29,2025-07-31 09:59:00-04:00,2976,395.2449951171875,395.5237121582031,395.2049865722656,395.260009765625,0.0,0.0
30,2025-07-31 10:00:00-04:00,8066,395.19000244140625,395.510009765625,395.0400085449219,395.17999267578125,0.0,0.0
31,2025-07-31 10:01:00-04:00,9974,395.17999267578125,395.17999267578125,394.760009765625,395.1400146484375,0.0,0.0
32,2025-07-31 10:02:00-04:00,3480,395.3299865722656,395.3599853515625,395.010009765625,395.3599853515625,0.0,0.0
33,2025-07-31 10:03:00-04:00,3557,395.54998779296875,395.7900085449219,395.42999267578125,395.6300048828125,0.0,0.0
34,2025-07-31 10:04:00-04:00,3491,395.69000244140625,395.69000244140625,395.30999755859375,395.5950012207031,0.0,0.0
