Sh,Float,Short Int,Short Int PM
25351000.0,24716674.0,2339055.0,2187516.0
42952100.0,36809834.0,1399673.0,2591512.0
14991700.0,14817464.0,139156.0,174678.0
91540600.0,89847982.0,1480021.0,1818274.0
17488600.0,16836974.0,2794442.0,2876751.0
142732000.0,133701178.0,18041195.0,21931969.0
298992000.0,,366548.0,179067.0
155760992.0,87398660.0,13524131.0,11972428.0
137583008.0,136812350.0,5701949.0,5023200.0
115942000.0,104805980.0,12673986.0,12667557.0
49214200.0,48647224.0,1302543.0,1664541.0
171579008.0,158937313.0,8020461.0,10618401.0
108073000.0,105926685.0,5813628.0,4583410.0
203000000.0,114362080.0,4915818.0,5458795.0
142399008.0,140580866.0,15224374.0,20580909.0
53963900.0,53695685.0,1435615.0,1317020.0
85043904.0,83270365.0,2993365.0,3265980.0
49793500.0,31452404.0,641073.0,787505.0
48589900.0,29707885.0,2000907.0,1940601.0
105188000.0,88158908.0,9076551.0,9452222.0
293158016.0,268289366.0,3900047.0,3576908.0
211927008.0,124981716.0,5040019.0,5275219.0
65600000.0,63923920.0,3778663.0,4323838.0
70470800.0,63187658.0,3144924.0,2911163.0
331492000.0,551336378.0,14339.0,18360.0
37337500.0,36946176.0,881808.0,961196.0
48509000.0,36932865.0,877277.0,1033533.0
167224992.0,145298090.0,16915970.0,17376109.0
87752200.0,51539529.0,5386947.0,7870403.0
70900200.0,54545454.0,41895.0,33342.0
198692992.0,180990835.0,7038356.0,7244355.0
104857000.0,84501959.0,2909487.0,4049750.0
120007000.0,907601.0,92653.0,130532.0
391926016.0,380569789.0,70992267.0,70174458.0
198031008.0,145303572.0,13476373.0,12618961.0
63025100.0,35841125.0,7060856.0,6726851.0
55969100.0,55274003.0,1075622.0,1308125.0
46065400.0,43764880.0,5670667.0,6879229.0
36541800.0,36455976.0,857802.0,955080.0
19698600.0,19164260.0,915900.0,1187863.0
187007008.0,78860462.0,270.0,1828.0
49810400.0,40390629.0,8384607.0,10459397.0
2520839936.0,1007441316.0,,
55241000.0,55138212.0,,
248080992.0,103309807.0,3828.0,32209.0
124628000.0,123782569.0,5653322.0,5567431.0
163708992.0,163087762.0,,
105469000.0,95461117.0,4941478.0,5588060.0
168867008.0,168540811.0,10758166.0,2068807.0
71497600.0,46960337.0,7754994.0,8035160.0
77574096.0,76256136.0,1816821.0,2005874.0
12068500.0,9449311.0,1734728.0,1816969.0
52857100.0,52398806.0,1436271.0,1531027.0
191978000.0,8725384.0,9810513.0,8689509.0
230864000.0,,,
0.0,152367673.0,5168.0,5168.0
238440992.0,217968657.0,28618482.0,24920009.0
34023500.0,17461182.0,2883639.0,3423364.0
115021000.0,106894451.0,19732492.0,21896217.0
118601000.0,56448825.0,10009.0,15485.0
471844000.0,469210396.0,,
52569300.0,51466441.0,7836955.0,8886398.0
52743200.0,44149791.0,1952768.0,1845106.0
24685700.0,23901943.0,1265230.0,1359233.0
167446000.0,162210303.0,22194501.0,25067875.0
124770000.0,89803078.0,7123663.0,7892264.0
28042800.0,26386716.0,1620349.0,1594269.0
87506496.0,85111458.0,3063714.0,3712594.0
56224600.0,52950681.0,8533306.0,9235552.0
106304000.0,104290246.0,3844844.0,4653400.0
141535008.0,132699740.0,10528632.0,8660261.0
95989800.0,92404603.0,1361690.0,2057732.0
314079008.0,168500408.0,4926716.0,6552241.0
92660000.0,83653456.0,8189938.0,7800726.0
13533900.0,13488120.0,766816.0,963509.0
62258000.0,61545790.0,1972525.0,1858394.0
114954000.0,112991708.0,9860455.0,8846022.0
13640800.0,13036389.0,768415.0,763387.0
122684000.0,76192865.0,3017885.0,3436571.0
218812000.0,199508032.0,4738318.0,5214649.0
128428000.0,90064005.0,1522155.0,1575233.0
248080992.0,103309807.0,6606.0,19536.0
44053700.0,40005081.0,3783054.0,3403586.0
81110800.0,80290720.0,3768982.0,3560809.0
91838400.0,15475683.0,136807.0,563198.0
17561700.0,15438512.0,1027211.0,1057518.0
672219008.0,398800682.0,38442722.0,38450803.0
100541000.0,92100032.0,3572430.0,4221043.0
128171000.0,115357702.0,3532096.0,2546450.0
48779900.0,47727203.0,6044753.0,7652152.0
180966000.0,99381041.0,,
276948992.0,1239413947.0,,
77105800.0,71595819.0,6974859.0,7386050.0
243092000.0,332709482.0,,
23544500.0,23098547.0,529236.0,527916.0
54317000.0,37776328.0,1974233.0,2125219.0
54770100.0,28494127.0,2669904.0,3341183.0
62048100.0,60974456.0,1750522.0,1379127.0
191002000.0,25013559.0,1103380.0,
128209000.0,68512278.0,12831465.0,11426092.0
497990016.0,9451375.0,4946684.0,4033874.0
43565100.0,30496004.0,1166630.0,1260301.0
236990000.0,219722765.0,16323786.0,19689824.0
147366000.0,,,
160370000.0,,30511.0,29316.0
204236992.0,161363326.0,1823175.0,1479783.0
24442800.0,21755412.0,,
977776.0,55744192.0,,
24611500.0,24336620.0,342564.0,443912.0
0.0,115777133.0,3616.0,1581.0
343606016.0,305376222.0,,
144700992.0,142366919.0,3625397.0,3922813.0
54601100.0,54410515.0,2276321.0,2153323.0
112445000.0,219960335.0,28698835.0,28654119.0
38509000.0,38130494.0,526155.0,593067.0
0.0,115777133.0,14086.0,14826.0
138258000.0,118912554.0,12937337.0,12616251.0
49492300.0,45599280.0,5019811.0,5177453.0
486184992.0,332709482.0,,
96371600.0,92795102.0,7638230.0,6820252.0
49905000.0,47453198.0,2120251.0,1981322.0
15522800.0,15225106.0,642437.0,655912.0
173991008.0,79821649.0,10826083.0,9986161.0
57908200.0,57705536.0,681470.0,762116.0
171860000.0,509007061.0,392435.0,421257.0
5315410.0,1316098.0,,
74367800.0,66964186.0,4340201.0,5440518.0
164280000.0,59227851.0,7370140.0,8159474.0
157003008.0,83521200.0,15072823.0,15605174.0
55013900.0,27172464.0,5525813.0,6064384.0
449545984.0,101208753.0,3784.0,1850.0
121271000.0,,,
0.0,143849717.0,9740.0,16958.0
51157000.0,30288781.0,2321415.0,2296278.0
79435296.0,60754780.0,,
34069100.0,32784031.0,853581.0,813105.0
42414100.0,39870090.0,2171994.0,2151568.0
157003008.0,83521200.0,,
163783008.0,162074273.0,1132.0,3622.0
51459300.0,55744192.0,1021978.0,1845519.0
10318200.0,55744192.0,334087.0,429561.0
59581200.0,59040754.0,777946.0,685195.0
244404992.0,69579233.0,1900418.0,1728440.0
32001100.0,31650005.0,1976357.0,2323945.0
46642400.0,46201659.0,4155487.0,3896589.0
184362000.0,32018229.0,2734971.0,2278920.0
369790016.0,187724055.0,7286725.0,8323683.0
145624000.0,123233390.0,19439706.0,17480498.0
199484000.0,185541934.0,7176058.0,7888793.0
75212800.0,74510286.0,2809952.0,3536063.0
94176000.0,92774655.0,13174063.0,10821713.0
73586000.0,73190099.0,3077007.0,2890558.0
153774000.0,114111910.0,,
81224200.0,81027660.0,8044717.0,7772497.0
859300992.0,509007061.0,,
112628000.0,64720817.0,7179587.0,6875637.0
131013000.0,130296437.0,7530281.0,7891378.0
322967008.0,321265243.0,31076983.0,35919576.0
146452000.0,137164143.0,4458113.0,5194344.0
77579200.0,69829790.0,2073055.0,1994557.0
91037504.0,67836592.0,8347884.0,8896144.0
909729024.0,451976362.0,12529129.0,12876762.0
29574300.0,26739618.0,2511665.0,3285458.0
99413400.0,62650760.0,12350064.0,11185422.0
68574896.0,67950158.0,2841004.0,3019008.0
53848900.0,41928893.0,967991.0,1106314.0
261988000.0,137187590.0,8302793.0,12052145.0
632940992.0,293702411.0,,
100531000.0,30103888.0,3438318.0,4031952.0
92589200.0,76370055.0,5755595.0,5170448.0
25012600.0,23839271.0,1981066.0,2329741.0
104464000.0,103190892.0,3987536.0,5082974.0
125791000.0,125621281.0,4954517.0,4128817.0
22120800.0,14600548.0,1699099.0,1464444.0
305936000.0,,671428.0,503125.0
943124992.0,749558014.0,140156168.0,136940555.0
16071300.0,12225795.0,373427.0,441351.0
414972000.0,392230552.0,15793551.0,15386431.0
57152400.0,56448825.0,2568908.0,1997961.0
137818000.0,129133712.0,3112871.0,2970864.0
735953984.0,661431465.0,150204614.0,135835904.0
311600992.0,116174258.0,1105551.0,1777411.0
132210000.0,127586236.0,7562026.0,7091854.0
201575008.0,161240210.0,9436806.0,9219185.0
80738200.0,79516428.0,5525602.0,5779433.0
72899104.0,51276916.0,3156149.0,2143026.0
35396500.0,554691634.0,1422222.0,1097301.0
281083008.0,272937586.0,60026840.0,70279525.0
77339504.0,66877030.0,1182404.0,769882.0
122730000.0,98696951.0,3245472.0,3272150.0
186396000.0,,465484.0,253892.0
164622000.0,90554186.0,,
406392992.0,235915155.0,21515672.0,16924947.0
233404992.0,,472527.0,314977.0
39767500.0,38862002.0,3905466.0,4293410.0
601100032.0,493449001.0,173768048.0,175213288.0
175776992.0,,1238892.0,1191544.0
48177300.0,47598165.0,3077957.0,3664140.0
321700000.0,,1650046.0,1350184.0
96613400.0,,340885.0,402537.0
101279000.0,90209528.0,17048282.0,14062312.0
266256992.0,566448848.0,10463600.0,9119061.0
174316992.0,66981246.0,16428594.0,20443952.0
5921050112.0,1950985887.0,,
35964200.0,34436921.0,752988.0,829731.0
96595800.0,74802387.0,3669485.0,4141391.0
12110900.0,11909869.0,359354.0,435835.0
211852992.0,177967088.0,2769109.0,2396146.0
120125000.0,118379743.0,702164.0,740769.0
115699000.0,82291808.0,15901799.0,18623519.0
215187008.0,111155276.0,16766273.0,18257612.0
87854704.0,79521052.0,2729129.0,2721595.0
106114000.0,93124513.0,8042435.0,7628569.0
34602500.0,26795137.0,2240091.0,2706527.0
38545500.0,37971978.0,3282145.0,3546134.0
866689024.0,417251219.0,12526231.0,10669625.0
35155500.0,28833261.0,5274134.0,6216729.0
295785984.0,287933072.0,9972314.0,9590836.0
163628000.0,135989910.0,9604672.0,10048649.0
86346304.0,72734672.0,,
431732000.0,72734672.0,,
56095600.0,54909160.0,2830790.0,2661211.0
247331008.0,24712561.0,,
33983700.0,130013241.0,813702.0,1063028.0
40762700.0,36278766.0,3927712.0,3994482.0
122391000.0,115016952.0,9225801.0,8168909.0
12084600.0,9752964.0,970230.0,934581.0
269427008.0,1211857579.0,6105942.0,7063145.0
184892992.0,161252329.0,,
55898200.0,,,
43472900.0,33552247.0,2429505.0,2066717.0
152346000.0,83678658.0,20905344.0,20961823.0
2166759936.0,2134586810.0,,
46442700.0,45310926.0,1794474.0,1727853.0
95444704.0,94631653.0,18330745.0,15614600.0
104083000.0,71509279.0,7023997.0,7217553.0
31418900.0,31248256.0,5284394.0,5406017.0
213522000.0,,106914.0,174563.0
51016300.0,37680647.0,2501132.0,2184507.0
48797400.0,48044896.0,2516296.0,2143183.0
24244300.0,23314515.0,2536408.0,2331360.0
45706000.0,41773417.0,1599606.0,1459835.0
163064992.0,157272476.0,,
130624000.0,126131988.0,3091114.0,3695599.0
131154000.0,129574543.0,3418802.0,5004012.0
178999008.0,177573840.0,8676960.0,7748954.0
147300992.0,129838409.0,9782719.0,13965009.0
157502000.0,,978598.0,1154296.0
111400000.0,,,
61474500.0,44101201.0,4211097.0,3974865.0
171412000.0,159650816.0,22540818.0,16022537.0
71315000.0,70595408.0,5029985.0,5971186.0
119048000.0,115825426.0,9333884.0,10973010.0
12068300.0,11813863.0,425707.0,307966.0
56073100.0,48898536.0,5080993.0,4897876.0
103663000.0,101010549.0,1678410.0,1681070.0
151343008.0,80532499.0,1855919.0,1596609.0
406897984.0,371261551.0,13637498.0,13278800.0
94727400.0,93640666.0,1404157.0,1332185.0
186880000.0,51693960.0,7607808.0,7188082.0
259966000.0,258733342.0,15006377.0,15917721.0
114642000.0,113993810.0,6394543.0,5218519.0
163987008.0,134469536.0,6810179.0,7894190.0
290169984.0,15465487.0,785490.0,852083.0
223246000.0,219644958.0,7864290.0,7138806.0
83116600.0,53733473.0,,
84601800.0,688343759.0,567193.0,961824.0
88828496.0,39888158.0,11299.0,6244.0
78792096.0,77928493.0,2018877.0,2513414.0
360316000.0,276718704.0,10775299.0,9871538.0
65606800.0,47880349.0,1285808.0,1561011.0
254615008.0,185018665.0,15587068.0,15792971.0
42214100.0,30351520.0,8136900.0,8856844.0
55900600.0,30629320.0,803042.0,755186.0
829107.0,705994.0,,
17394600.0,13507443.0,1841945.0,1765530.0
8820620.0,7901117.0,942464.0,916313.0
2119289984.0,346330289.0,487.0,3022.0
19478000.0,38567.0,240075.0,598049.0
192300992.0,184599742.0,52399971.0,56948013.0
49339000.0,43540598.0,5688951.0,5504200.0
79874704.0,,7948.0,1212.0
286046016.0,273454697.0,17224539.0,20808950.0
147984000.0,116008921.0,12680105.0,13405862.0
134073000.0,84950270.0,4362489.0,3836998.0
86091504.0,60053955.0,21110055.0,21352370.0
159883008.0,133635164.0,27331384.0,34568094.0
69996704.0,21872581.0,269383.0,278443.0
81254400.0,75824123.0,8811768.0,9236818.0
17306900.0,15708185.0,973951.0,774338.0
88609800.0,,94876.0,75489.0
308239008.0,288206897.0,21657910.0,21260272.0
335520992.0,126125699.0,481586.0,413331.0
105215000.0,95848422.0,4077014.0,3823460.0
150236000.0,121701273.0,1583127.0,1489695.0
393283008.0,290726336.0,54546523.0,53604736.0
60366600.0,59276956.0,1582170.0,1894504.0
83527000.0,30317054.0,0.0,
78671600.0,78227880.0,9075671.0,6159840.0
97594704.0,94194462.0,21380828.0,19104605.0
140074000.0,611020291.0,7683275.0,7675825.0
184280992.0,163129251.0,,
100208000.0,98479015.0,3174134.0,3899084.0
53463800.0,18808040.0,552284.0,661351.0
419100000.0,390278493.0,32387975.0,30514106.0
94240400.0,,2661176.0,2777879.0
0.0,70616256.0,954.0,7447.0
57732300.0,56750312.0,566052.0,873215.0
63982000.0,63485505.0,1722503.0,1525273.0
2069400064.0,346330289.0,42598834.0,43347989.0
65319800.0,49757939.0,11340842.0,9193191.0
193728992.0,,225598.0,147212.0
20726900.0,20482961.0,447459.0,396242.0
29473300.0,26104235.0,2068754.0,2230296.0
130886000.0,122859645.0,23645670.0,25144553.0
130659000.0,130602461.0,,
180092992.0,125099867.0,34662894.0,44237715.0
528516000.0,3608480966.0,66749005.0,70131834.0
184751008.0,119452888.0,757771.0,765442.0
53937300.0,53389864.0,929157.0,833011.0
91000000.0,,,
306960000.0,304074562.0,19025017.0,21184147.0
105528000.0,85478677.0,15285781.0,16679567.0
102697000.0,95007266.0,2393068.0,2654461.0
43800000.0,42257364.0,1960153.0,2082349.0
80837400.0,79611056.0,2301792.0,2266467.0
36633500.0,30320852.0,892718.0,832955.0
44686000.0,34607057.0,7705461.0,7929678.0
199914000.0,195633348.0,28411933.0,28864028.0
0.0,37787616.0,12938.0,13364.0
52394100.0,51024504.0,1252128.0,1424923.0
146212000.0,131925876.0,12830063.0,12457321.0
58101500.0,51348379.0,4101620.0,3780761.0
597699968.0,143190989.0,3465915.0,4013009.0
77606400.0,77081777.0,1046512.0,1069190.0
96991400.0,94644247.0,1962269.0,1967078.0
34584500.0,33812230.0,803498.0,836350.0
65897100.0,65046340.0,,
33289300.0,,,
49366300.0,40232034.0,2678036.0,2906489.0
45160900.0,43040621.0,2366750.0,3388433.0
38904500.0,35776166.0,3222880.0,3174025.0
353774016.0,351010946.0,37821002.0,37796010.0
107060000.0,97737168.0,3156185.0,2995488.0
55635900.0,53564059.0,7119045.0,6808235.0
19467700.0,15547113.0,716930.0,702262.0
22637500.0,20805015.0,1331219.0,1455929.0
670457984.0,616045760.0,,
594531008.0,593538013.0,35928552.0,40448331.0
114312000.0,85208520.0,3189990.0,4042690.0
230675008.0,226914912.0,25956112.0,34827004.0
168640992.0,138618711.0,4950276.0,4885531.0
43891200.0,39691251.0,171104.0,215708.0
46109800.0,37785530.0,8396660.0,8663116.0
116760000.0,95857246.0,1939140.0,2209370.0
87643696.0,81816257.0,10120270.0,11584970.0
425815008.0,160440677.0,,
60644700.0,58916500.0,1032155.0,1314780.0
41462400.0,40685827.0,1434684.0,1133283.0
142831008.0,128184264.0,11640267.0,12585129.0
42943900.0,40297075.0,2853410.0,3186573.0
77114200.0,76387027.0,2607019.0,3428092.0
57532600.0,44560150.0,4224989.0,4415410.0
188834000.0,308690567.0,35413124.0,37006203.0
205536000.0,308690567.0,9638706.0,9235060.0
25452400.0,,,
425815008.0,160440677.0,,
32833400.0,15173343.0,169433.0,166737.0
388936000.0,140036549.0,7412301.0,8670558.0
65897100.0,65046340.0,1850750.0,1458871.0
42426700.0,19667326.0,3088150.0,2413909.0
182124000.0,174913348.0,12437324.0,13476936.0
64953400.0,56463972.0,4111210.0,5763549.0
36987900.0,35901951.0,634280.0,781137.0
8767940.0,40371344.0,275.0,816.0
173268000.0,157481765.0,28398666.0,21177683.0
44559300.0,40371344.0,2236735.0,2283612.0
12132900.0,11513599.0,,
12959800.0,5158592.0,378242.0,404839.0
149698000.0,141479863.0,14870588.0,18312873.0
945254976.0,193559802.0,77068923.0,76962373.0
82342400.0,81184270.0,11588780.0,11404540.0
173995008.0,145317329.0,12834007.0,14173873.0
122424000.0,110265647.0,4401626.0,3935593.0
66521600.0,65609506.0,2487312.0,2304990.0
18407200.0,17335722.0,655679.0,698176.0
33180500.0,22794730.0,1354172.0,1507194.0
63001800.0,43736451.0,1961363.0,1458148.0
24833200.0,24524485.0,321843.0,372284.0
172107008.0,168520409.0,12711307.0,13419547.0
97952400.0,57209460.0,2103681.0,2847493.0
40581100.0,37561033.0,5263029.0,5304383.0
34765600.0,28676042.0,2259068.0,3068367.0
169126000.0,,,
385167008.0,348807690.0,35642211.0,33428755.0
427312992.0,416277022.0,117535748.0,117408745.0
31623500.0,29400042.0,1272031.0,1432027.0
528868000.0,423305885.0,26000094.0,24967855.0
89065904.0,84807669.0,1226721.0,1790964.0
9650220.0,57711873.0,1095790.0,1153506.0
51618500.0,57711873.0,754573.0,637965.0
256934000.0,,19317780.0,19660137.0
207699008.0,189788890.0,3554926.0,4216251.0
1030780.0,10284884.0,746.0,728.0
200590000.0,138351051.0,12038884.0,7123813.0
42994700.0,33424060.0,7138076.0,7529276.0
93339104.0,52566726.0,6669344.0,6318254.0
9402840.0,10284884.0,204134.0,198373.0
56823000.0,43446283.0,5609338.0,5156986.0
47183700.0,41689121.0,1208000.0,1425190.0
370703008.0,367704209.0,68042135.0,76362632.0
181279008.0,14359090.0,805609.0,711204.0
37673700.0,35765132.0,2470516.0,2418888.0
0.0,287933072.0,1647.0,1808.0
196600000.0,172962793.0,42952266.0,44608532.0
254088992.0,34222048.0,3968059.0,4730462.0
17386400.0,24782833.0,4640.0,3904.0
172612000.0,172066400.0,6804515.0,8732294.0
2288910.0,24782833.0,2402.0,2340.0
154072992.0,140516351.0,6987697.0,6370420.0
379151008.0,375763159.0,26500596.0,30584819.0
25452400.0,,,
24682999808.0,5935274599.0,,
111653000.0,66052096.0,3287.0,11532.0
40486700.0,37426675.0,825600.0,863750.0
874718976.0,776836578.0,,
45840300.0,44831354.0,660861.0,885749.0
36466300.0,36188412.0,1118101.0,1187031.0
85982400.0,79605094.0,7756843.0,7300580.0
4453300.0,24782833.0,461.0,554.0
207178000.0,187624089.0,,
86416400.0,75787178.0,6664193.0,10137899.0
31050000.0,52974550.0,2781903.0,3772853.0
170152992.0,1522058872.0,7907776.0,7182979.0
76247600.0,61280181.0,11004280.0,11294559.0
92346600.0,90631716.0,10540093.0,11052418.0
15332700.0,9504673.0,124.0,5.0
21688800.0,16710410.0,2209541.0,2005000.0
27998500.0,27419234.0,473944.0,526601.0
263896000.0,856895060.0,23995988.0,23288174.0
102379000.0,35395367.0,10983163.0,10458513.0
25452400.0,,,
190564992.0,142923826.0,18447860.0,21231408.0
123489000.0,123186489.0,8775996.0,9131786.0
72652400.0,70950873.0,5169544.0,4586123.0
77262704.0,69751211.0,6893892.0,7960456.0
1279420032.0,708430639.0,,
63060700.0,61296848.0,4911121.0,4874393.0
116134000.0,104175315.0,19731263.0,20772055.0
282272992.0,241382339.0,15222916.0,12668305.0
132607000.0,123499159.0,12751542.0,11056215.0
97713400.0,88215692.0,20945080.0,14683653.0
94500000.0,83951910.0,6592823.0,6107292.0
78413296.0,272609753.0,,
215982000.0,124045461.0,,
111400000.0,72901505.0,,
121600000.0,121032128.0,17388040.0,18535468.0
105623000.0,30014895.0,,
43153100.0,34476317.0,,
172123008.0,157752447.0,12088721.0,11986765.0
269504000.0,269330173.0,,
127942000.0,708430639.0,2378934.0,2527869.0
946033984.0,355697244.0,,
25452400.0,,,
46291100.0,45488859.0,2993660.0,3570837.0
133131000.0,88427936.0,17123780.0,18421201.0
14856900.0,13145820.0,259430.0,382001.0
43108300.0,42593633.0,5691530.0,5711671.0
180248992.0,116311316.0,9323420.0,10025782.0
23900400.0,22793671.0,567246.0,481353.0
107570000.0,74529779.0,9132613.0,8923078.0
152274000.0,117369688.0,9929497.0,10126395.0
294774016.0,,144892.0,219913.0
31376100.0,30950970.0,600892.0,705957.0
68268496.0,60706429.0,5172493.0,5215245.0
197639008.0,195664809.0,6786681.0,6007399.0
81245904.0,80444031.0,6956959.0,6302634.0
79196400.0,77317845.0,7394344.0,7254735.0
44519200.0,43973370.0,541880.0,1075662.0
33655700.0,30677546.0,1581961.0,1377447.0
147107008.0,120250960.0,21407107.0,13289952.0
44603700.0,36037146.0,8942596.0,9030969.0
23029800.0,7193603.0,478065.0,828719.0
52145500.0,50303225.0,1807369.0,1973863.0
91841504.0,15475683.0,38640.0,55806.0
119905000.0,85581050.0,16637743.0,20595825.0
84708400.0,16634123.0,1314954.0,1958336.0
26625600.0,25835754.0,625354.0,613408.0
327275008.0,100463681.0,14917044.0,13772394.0
130608000.0,17941659.0,3169115.0,3295655.0
18267500.0,12506810.0,296533.0,247701.0
497732000.0,487991385.0,,
123739000.0,93911713.0,18715760.0,18748276.0
87619800.0,82013972.0,706826.0,822353.0
29679800.0,25112953.0,2013150.0,2011470.0
117624000.0,,39109.0,16635.0
61514400.0,27154895.0,,
22363200.0,52974550.0,,
40695700.0,40469054.0,603600.0,511298.0
363664000.0,327530740.0,56993070.0,55990567.0
95977400.0,81030879.0,1918626.0,2246959.0
163700000.0,141772385.0,4930807.0,5429187.0
62521800.0,58319823.0,5667065.0,5467866.0
49182700.0,46312214.0,4907942.0,5177533.0
134994000.0,86152871.0,7565450.0,14027641.0
104862000.0,53794117.0,1482296.0,1192797.0
41724100.0,42283569.0,214257.0,350212.0
160799008.0,129256995.0,2547682.0,3000223.0
29468100.0,29225355.0,574628.0,631446.0
125497000.0,60985478.0,551299.0,1850361.0
76321904.0,,14290.0,43587.0
143106000.0,24472634.0,2062966.0,1667677.0
307244992.0,,758253.0,1381051.0
15694100.0,12815789.0,442115.0,374419.0
155178000.0,43040733.0,2469256.0,2842108.0
31509800.0,20716026.0,598173.0,773957.0
95887904.0,82980445.0,17310767.0,6889725.0
464668992.0,1078560651.0,2748017.0,2145151.0
62225400.0,50349046.0,7808888.0,7313299.0
289518016.0,,,
18428500.0,18144138.0,427647.0,499870.0
25452400.0,,,
29511500.0,29206948.0,437842.0,498740.0
53211100.0,52669913.0,554783.0,679758.0
13053800.0,10919001.0,1543000.0,2037023.0
88649200.0,53077794.0,2049711.0,2598096.0
14494800.0,14215371.0,875149.0,1026673.0
59374800.0,58527515.0,13199182.0,15602884.0
123272000.0,85282920.0,,
18024800.0,15493544.0,1338203.0,1107719.0
50460200.0,49903629.0,5557512.0,4859499.0
40593100.0,36618603.0,1568906.0,1583411.0
207542000.0,,168718.0,266943.0
99439800.0,95464228.0,8741231.0,7704433.0
1154840064.0,1092017406.0,320167200.0,292921816.0
49701400.0,47931051.0,2224926.0,1546777.0
47802900.0,29497231.0,,
28768400.0,25831251.0,2121504.0,2230158.0
24744600.0,9446497.0,1393625.0,1377860.0
98103296.0,93776940.0,17097591.0,18361177.0
138234000.0,120315018.0,18326275.0,18908516.0
120458000.0,112231467.0,24183360.0,24781395.0
173752000.0,154557724.0,11824313.0,9743477.0
35287100.0,32557624.0,632028.0,578508.0
65605400.0,63115692.0,1105086.0,1580042.0
6982940160.0,2184472437.0,,
232764992.0,2184472437.0,,
104539000.0,101934014.0,2288571.0,3310262.0
114740000.0,105423247.0,5669114.0,4659409.0
209920000.0,207688976.0,25882676.0,27224168.0
146212000.0,144714493.0,4160301.0,4724794.0
104371000.0,100348209.0,8720473.0,5958972.0
54779600.0,52429190.0,1202085.0,1441185.0
155556000.0,37961882.0,5775528.0,5812619.0
896553024.0,893657010.0,97729102.0,93611010.0
85887600.0,84246294.0,3054170.0,2744691.0
127212000.0,,450406.0,479375.0
67900496.0,62649044.0,6586431.0,5868316.0
96441504.0,,33263.0,9579.0
1361289984.0,594952049.0,8252224.0,9376413.0
142264000.0,122664065.0,16306402.0,16372165.0
237490000.0,233906721.0,9882952.0,11128096.0
115036000.0,92755629.0,2915770.0,3445221.0
31707900.0,31510403.0,5170568.0,5026715.0
70482000.0,69849823.0,1916354.0,1719222.0
120763000.0,114518178.0,3422535.0,4891645.0
186782000.0,144129230.0,,
25452400.0,,,
33901000.0,27674077.0,510336.0,551550.0
160624000.0,120226750.0,11194948.0,9475827.0
22953600.0,22635012.0,1311625.0,1429062.0
189500992.0,187304080.0,15307650.0,13604533.0
161956000.0,156322910.0,8496340.0,8482794.0
33153800.0,32878661.0,992062.0,701643.0
57819200.0,54998243.0,6645428.0,5004978.0
47974900.0,39338491.0,1790322.0,1587362.0
51961100.0,,850513.0,812602.0
53202900.0,45071234.0,1948635.0,1789204.0
220968000.0,219281171.0,7614304.0,7578800.0
25358100.0,16584673.0,2186856.0,1609237.0
59504300.0,53078998.0,2904500.0,3570402.0
15500900.0,12464903.0,256485.0,286537.0
36938200.0,14776093.0,24749.0,41473.0
183866000.0,139388521.0,14825417.0,18508408.0
79852496.0,68313019.0,11269548.0,10536928.0
115340000.0,91337539.0,6229846.0,7253377.0
0.0,8177734600.0,,
18309700.0,8713747.0,446125.0,460677.0
7711130.0,7424503.0,1390961.0,1382171.0
35811900.0,24258274.0,580386.0,760161.0
57159800.0,56452165.0,6878051.0,7925819.0
46065300.0,44985982.0,2308386.0,2234088.0
59830300.0,57029062.0,4030463.0,4995941.0
40372600.0,33642854.0,810505.0,764398.0
102129000.0,94736962.0,5296597.0,5067514.0
53859200.0,51080814.0,6136166.0,6043936.0
481600000.0,,4770060.0,5163662.0
28736600.0,28087439.0,146796.0,242826.0
310785984.0,123444272.0,56992129.0,57428803.0
150274000.0,966484143.0,746677.0,534713.0
40938400.0,40672329.0,1400912.0,870660.0
22730600.0,19454160.0,515096.0,546359.0
134431008.0,,90618.0,112052.0
25364500.0,21873304.0,414043.0,318043.0
204955008.0,202712387.0,13765878.0,15636361.0
29904600.0,23486661.0,862622.0,885317.0
50387100.0,37572629.0,8339072.0,8487193.0
35328100.0,30061046.0,2144125.0,2465734.0
25500000.0,,,
139700992.0,102748660.0,12618086.0,12402337.0
25801600.0,24018750.0,564087.0,500072.0
59159200.0,52548807.0,3144290.0,3338649.0
30955000.0,30676368.0,2096118.0,2273055.0
41700000.0,21640580.0,2998421.0,3058495.0
22726900.0,22291431.0,999039.0,1140057.0
25530200.0,24699910.0,2190202.0,2316725.0
71875296.0,67957348.0,2399031.0,1544814.0
290171008.0,289634408.0,30702629.0,31601386.0
60565500.0,59712166.0,4878438.0,5304506.0
114411000.0,112377430.0,14455823.0,14806000.0
104269000.0,83429707.0,11837531.0,13035125.0
82432400.0,,540.0,2814.0
56592600.0,54832556.0,2671566.0,2958864.0
55263300.0,41913464.0,,
101162000.0,87015185.0,24615341.0,24076439.0
99345800.0,,151368.0,36821.0
123741000.0,114372305.0,7427.0,10291.0
43620600.0,27508353.0,1774929.0,1734868.0
129912000.0,129048241.0,6141229.0,5607721.0
123741000.0,114372305.0,27798.0,35154.0
123989000.0,104589901.0,3130785.0,3033917.0
25452400.0,,,
116755000.0,,50297.0,34394.0
144722000.0,,339950.0,453885.0
